_id,name,created,location,project_name,modality,investigators,experimenter_full_name,subject_id,data_level
0fb57571-efb7-489d-af04-95902f582077,behavior_835444_2026-01-22_08-37-34,2026-01-23T04:44:04.743219Z,s3://aind-open-data/behavior_835444_2026-01-22_08-37-34,Discovery Neuromodulation - Subproject 1 Electrophysiological Recordings from NM Neurons During Behavior,behavior,"Kanghoon Jung, Sue Su",margaret.lee,835444,raw
a608b285-f5b3-420d-9302-a52d29030264,behavior_820651_2026-01-21_18-44-56,2026-01-22T20:23:22.763480Z,s3://aind-open-data/behavior_820651_2026-01-21_18-44-56,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820651,raw
13fcc007-22cc-4592-8a13-2cf4f0f728f9,behavior_820115_2026-01-21_18-40-09,2026-01-22T18:56:59.166048Z,s3://aind-open-data/behavior_820115_2026-01-21_18-40-09,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820115,raw
3a66fed4-629c-45b6-99ff-e1ac2317d082,behavior_820117_2026-01-21_18-25-34,2026-01-22T18:51:12.346356Z,s3://aind-open-data/behavior_820117_2026-01-21_18-25-34,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820117,raw
b92a8db2-b8c4-4318-9a4a-150baccf7759,behavior_821786_2026-01-21_13-19-05,2026-01-22T17:52:35.448665Z,s3://aind-open-data/behavior_821786_2026-01-21_13-19-05,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",madeline.tom,821786,raw
3b8b3ddd-a438-49ac-b6f9-20733fde3178,behavior_821586_2026-01-21_13-02-24,2026-01-22T17:52:18.275425Z,s3://aind-open-data/behavior_821586_2026-01-21_13-02-24,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",dean.rette,821586,raw
a0d1b91d-30a8-4206-88fe-84f39bc4e158,behavior_820691_2026-01-21_09-30-09,2026-01-22T17:52:15.892794Z,s3://aind-open-data/behavior_820691_2026-01-21_09-30-09,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",ella.hilton,820691,raw
503ea07c-dec6-4de5-9a06-335781b148ee,behavior_828706_2026-01-21_18-22-52,2026-01-22T17:52:00.131784Z,s3://aind-open-data/behavior_828706_2026-01-21_18-22-52,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,828706,raw
69c26e4c-5482-448a-a497-8192d5b5decb,behavior_818586_2026-01-21_09-43-54,2026-01-22T17:51:45.982601Z,s3://aind-open-data/behavior_818586_2026-01-21_09-43-54,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",margaret.lee,818586,raw
9d0d8b21-6927-4eb3-85af-4c89dbb24633,behavior_820238_2026-01-21_18-36-23,2026-01-22T17:51:42.029883Z,s3://aind-open-data/behavior_820238_2026-01-21_18-36-23,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820238,raw
c19d0f9d-2bb2-4f6e-88e8-560c2979e1b8,behavior_821573_2026-01-21_09-00-21,2026-01-22T17:51:38.104539Z,s3://aind-open-data/behavior_821573_2026-01-21_09-00-21,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",beno,821573,raw
b5eaa0ff-01d1-4beb-98ab-8e7b90b1a2cd,behavior_818909_2026-01-21_18-28-39,2026-01-22T17:51:33.173114Z,s3://aind-open-data/behavior_818909_2026-01-21_18-28-39,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,818909,raw
5caa0577-333c-4bba-aff1-144f72707429,behavior_818585_2026-01-21_13-15-17,2026-01-22T15:15:39.812653Z,s3://aind-open-data/behavior_818585_2026-01-21_13-15-17,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",madeline.tom,818585,raw
9d89d432-e8f3-4cd3-a228-229dbeb5636c,behavior_820688_2026-01-21_13-11-58,2026-01-22T14:18:06.909308Z,s3://aind-open-data/behavior_820688_2026-01-21_13-11-58,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",madeline.tom,820688,raw
e084699a-ac7b-4b37-830e-693b8e3c1d11,behavior_816886_2026-01-21_12-54-51,2026-01-22T06:16:46.074027Z,s3://aind-open-data/behavior_816886_2026-01-21_12-54-51,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",dean.rette,816886,raw
521ca452-55cc-4616-9df2-c77c86c86216,behavior_816883_2026-01-21_12-57-10,2026-01-22T05:43:01.180912Z,s3://aind-open-data/behavior_816883_2026-01-21_12-57-10,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",dean.rette,816883,raw
70682584-9d89-445b-8a06-692627db9999,behavior_816881_2026-01-21_09-33-46,2026-01-22T05:16:23.365409Z,s3://aind-open-data/behavior_816881_2026-01-21_09-33-46,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",jaimie.kenney,816881,raw
847090b1-f7c3-457c-b900-e50458340cdd,behavior_827183_2026-01-21_09-06-56,2026-01-22T05:11:47.922792Z,s3://aind-open-data/behavior_827183_2026-01-21_09-06-56,Striatum,behavior,"Anna Lakunina, Bowen Tan, Josh Siegle",beno,827183,raw
0c454371-802d-4339-b7fb-04dec7f0b2ae,behavior_835444_2026-01-21_09-46-06,2026-01-22T05:08:08.451365Z,s3://aind-open-data/behavior_835444_2026-01-21_09-46-06,Discovery Neuromodulation - Subproject 1 Electrophysiological Recordings from NM Neurons During Behavior,behavior,"Kanghoon Jung, Sue Su",margaret.lee,835444,raw
c8198016-48ae-4265-b6ac-251b3a2a0005,behavior_828356_2026-01-21_09-46-04,2026-01-22T05:06:16.644736Z,s3://aind-open-data/behavior_828356_2026-01-21_09-46-04,Discovery Neuromodulation - Subproject 1 Electrophysiological Recordings from NM Neurons During Behavior,behavior,"Kanghoon Jung, Sue Su",margaret.lee,828356,raw
56bfa28d-f648-4a23-8f0f-8d1d42658896,behavior_821576_2026-01-21_09-35-14,2026-01-22T05:00:11.050051Z,s3://aind-open-data/behavior_821576_2026-01-21_09-35-14,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,behavior,"Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",jaimie.kenney,821576,raw
8b8c8d2b-a229-460b-b866-37cda848cdcd,behavior_823972_2026-01-21_09-02-26,2026-01-22T04:58:23.183863Z,s3://aind-open-data/behavior_823972_2026-01-21_09-02-26,Striatum,behavior,"Anna Lakunina, Bowen Tan, Josh Siegle",beno,823972,raw
84103813-011e-43b1-b9a7-f76161914ead,behavior_821573_2026-01-20_09-26-07,2026-01-21T17:33:22.125640Z,s3://aind-open-data/behavior_821573_2026-01-20_09-26-07,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",beno,821573,raw
e71a76cb-1f53-4486-ad6c-0bb2b99e92c0,behavior_821786_2026-01-20_13-46-41,2026-01-21T17:19:50.408842Z,s3://aind-open-data/behavior_821786_2026-01-20_13-46-41,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",madeline.tom,821786,raw
df4d3b6d-0d0d-4f9f-aee8-659d7c618430,behavior_818586_2026-01-20_08-39-29,2026-01-21T16:59:16.044550Z,s3://aind-open-data/behavior_818586_2026-01-20_08-39-29,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",margaret.lee,818586,raw
adf0a7e8-6e3c-48dc-b0ab-930962a44651,behavior_820238_2026-01-20_16-52-08,2026-01-21T16:22:23.657094Z,s3://aind-open-data/behavior_820238_2026-01-20_16-52-08,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820238,raw
263afef3-206b-4920-8393-b8a640d80a9d,behavior_828706_2026-01-20_17-35-57,2026-01-21T06:17:03.030590Z,s3://aind-open-data/behavior_828706_2026-01-20_17-35-57,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,828706,raw
26c35401-7d23-47f2-819c-86f41fb60333,behavior_820691_2026-01-20_08-25-12,2026-01-21T06:15:13.930855Z,s3://aind-open-data/behavior_820691_2026-01-20_08-25-12,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",ella.hilton,820691,raw
f6a34940-3a79-486e-975f-ad81afced6bb,behavior_821586_2026-01-20_14-06-07,2026-01-21T06:10:40.272155Z,s3://aind-open-data/behavior_821586_2026-01-20_14-06-07,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",dean.rette,821586,raw
ce5e43d2-fa4f-4d6d-a7c2-702208f2cd20,behavior_820115_2026-01-20_16-56-59,2026-01-21T05:52:53.782048Z,s3://aind-open-data/behavior_820115_2026-01-20_16-56-59,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820115,raw
fc9ecce0-f005-44f2-bfea-382bdcb62e77,behavior_818909_2026-01-20_16-43-29,2026-01-21T05:49:21.826212Z,s3://aind-open-data/behavior_818909_2026-01-20_16-43-29,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,818909,raw
2e561255-5b7c-4e38-a398-0f64f24df114,behavior_828706_2026-01-20_17-21-44,2026-01-21T05:47:19.046248Z,s3://aind-open-data/behavior_828706_2026-01-20_17-21-44,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,828706,raw
24ad5a79-1983-420f-b45e-8a0716d1dbf2,behavior_818585_2026-01-20_13-38-48,2026-01-21T05:47:09.507523Z,s3://aind-open-data/behavior_818585_2026-01-20_13-38-48,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",madeline.tom,818585,raw
eadb50f1-bb54-4891-8021-f11107a10a7c,behavior_816881_2026-01-20_09-52-14,2026-01-21T05:45:21.786408Z,s3://aind-open-data/behavior_816881_2026-01-20_09-52-14,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",jaimie.kenney,816881,raw
b3692489-1500-497a-b97b-1004f4217055,behavior_816886_2026-01-20_13-56-11,2026-01-21T05:26:53.282187Z,s3://aind-open-data/behavior_816886_2026-01-20_13-56-11,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",dean.rette,816886,raw
20a124a8-f346-4de5-995c-c6fdab6904b1,behavior_820688_2026-01-20_13-33-55,2026-01-21T05:24:52.522211Z,s3://aind-open-data/behavior_820688_2026-01-20_13-33-55,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",madeline.tom,820688,raw
5cdbacb5-59cb-4d26-a241-977b620028fd,behavior_820651_2026-01-20_17-03-18,2026-01-21T05:21:02.703754Z,s3://aind-open-data/behavior_820651_2026-01-20_17-03-18,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820651,raw
c97d805f-229b-4e0a-9a0b-ab8c0c3e86b0,behavior_816883_2026-01-20_13-59-57,2026-01-21T05:16:15.976636Z,s3://aind-open-data/behavior_816883_2026-01-20_13-59-57,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",dean.rette,816883,raw
e7617650-a81b-4729-a0aa-6c49ef9c71bb,behavior_821576_2026-01-20_09-48-25,2026-01-21T05:09:08.258392Z,s3://aind-open-data/behavior_821576_2026-01-20_09-48-25,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,behavior,"Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",jaimie.kenney,821576,raw
43a73d5b-460c-456f-bae9-a8d0aebf80ab,behavior_828356_2026-01-20_08-42-01,2026-01-21T05:07:00.121447Z,s3://aind-open-data/behavior_828356_2026-01-20_08-42-01,Discovery Neuromodulation - Subproject 1 Electrophysiological Recordings from NM Neurons During Behavior,behavior,"Kanghoon Jung, Sue Su",margaret.lee,828356,raw
e1ae5a54-5381-4cb6-b857-4b968c9ca3cc,behavior_827183_2026-01-20_09-31-18,2026-01-21T05:01:04.443184Z,s3://aind-open-data/behavior_827183_2026-01-20_09-31-18,Striatum,behavior,"Anna Lakunina, Bowen Tan, Josh Siegle",beno,827183,raw
eafe63c4-0a03-4028-a783-8f2daa65bd63,behavior_823972_2026-01-20_09-29-05,2026-01-21T05:00:58.735682Z,s3://aind-open-data/behavior_823972_2026-01-20_09-29-05,Striatum,behavior,"Anna Lakunina, Bowen Tan, Josh Siegle",beno,823972,raw
273c2ca0-9d2d-4125-97bd-4a269f3c0c65,behavior_835444_2026-01-20_08-42-06,2026-01-21T04:56:51.619018Z,s3://aind-open-data/behavior_835444_2026-01-20_08-42-06,Discovery Neuromodulation - Subproject 1 Electrophysiological Recordings from NM Neurons During Behavior,behavior,"Kanghoon Jung, Sue Su",margaret.lee,835444,raw
b2b9ae91-4a95-49ec-80d8-70c9133601b2,behavior_821586_2026-01-20_14-02-31,2026-01-21T04:51:10.683869Z,s3://aind-open-data/behavior_821586_2026-01-20_14-02-31,Discovery Neuromodulation - Subproject 3 Fiber Photometry Recordings of NM Release During Behavior,"behavior, behavior-videos, fib","Alex Piet, Jonathan Ting, Kenta Hagihara, Rachel Lee, Stefano Recanatesi, Sue Su, Yoav Ben-Simon",dean.rette,821586,raw
6dcd2ecd-ee9a-40fa-96cf-61285802debf,behavior_818909_2026-01-19_16-35-25,2026-01-20T05:46:29.123477Z,s3://aind-open-data/behavior_818909_2026-01-19_16-35-25,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,818909,raw
1af0db2e-8a91-450e-ba63-a69a70101aba,behavior_820117_2026-01-19_17-21-20,2026-01-20T05:39:46.701643Z,s3://aind-open-data/behavior_820117_2026-01-19_17-21-20,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820117,raw
841fa625-ee3e-44cb-bd19-e84f7da396df,behavior_828706_2026-01-19_17-10-06,2026-01-20T05:38:10.261783Z,s3://aind-open-data/behavior_828706_2026-01-19_17-10-06,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,828706,raw
74dfd6d6-1f67-4a98-9044-f3de11f7383a,behavior_818908_2026-01-19_16-41-09,2026-01-20T05:37:56.304904Z,s3://aind-open-data/behavior_818908_2026-01-19_16-41-09,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,818908,raw
faaa2fc4-4720-486c-bc0a-0f732a66535e,behavior_818909_2026-01-19_17-17-58,2026-01-20T05:34:31.221172Z,s3://aind-open-data/behavior_818909_2026-01-19_17-17-58,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,818909,raw
6fc20a27-f90c-4010-8487-f6324431f56e,behavior_820651_2026-01-19_16-48-58,2026-01-20T05:33:59.703307Z,s3://aind-open-data/behavior_820651_2026-01-19_16-48-58,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820651,raw
618ac3e0-cb8a-42d6-b06a-14ba07cdc966,behavior_820115_2026-01-19_16-45-10,2026-01-20T05:21:36.389713Z,s3://aind-open-data/behavior_820115_2026-01-19_16-45-10,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820115,raw
000ac49c-afa3-47bd-9064-e0ae5ecefbd4,behavior_820117_2026-01-19_16-26-39,2026-01-20T05:13:14.153857Z,s3://aind-open-data/behavior_820117_2026-01-19_16-26-39,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,820117,raw
253c2479-5a5a-480d-a95b-fa1babaa949e,behavior_828706_2026-01-19_16-31-09,2026-01-20T05:04:31.816270Z,s3://aind-open-data/behavior_828706_2026-01-19_16-31-09,Striatum,"behavior, behavior-videos, fib","Anna Lakunina, Bowen Tan, Josh Siegle",bowen.tan,828706,raw
